Date,Close,High,Low,Open,Volume,ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_diff,BB_high,BB_low,BB_mid,BB_width,return_1d,return_5d,return_20d,log_return,volatility_10d,volatility_20d,volatility_30d,momentum,hl_range,volume_ma_10,volume_ma_20,volume_ratio,OBV,Close_lag_1,Close_lag_2,Close_lag_3,Volume_lag_1,Volume_lag_2,Volume_lag_3
2023-11-28,188.61868286132812,189.29232889633607,187.62803848681267,188.0044881862593,38415400,AAPL,182.92470703125,176.7655615234375,172.66869636535645,186.4078882011255,182.48926645437,67.64007181037621,3.918621746755491,3.55352743242471,0.365094314330781,195.28350343770907,170.56591062479092,182.92470703125,13.512440836488818,0.0032140828493705254,-0.005484539824822998,0.11956569091551805,0.0032089287259893305,0.006508093097514078,0.009490457270963223,0.011106245621575464,5.547576904296875,0.008823571367779002,44650810.0,52634450.0,0.7298527865304948,4710593800,188.01438903808594,188.19271850585938,189.5201873779297,40552600.0,24048300.0,39617700.0
2023-11-29,187.59832763671875,190.29288164913223,187.2020759179661,189.11401237919708,43014200,AAPL,183.85713424682618,176.97430206298827,172.84771354675294,186.59103272967832,182.8677154308403,63.99644589063904,3.723317298838026,3.5874854057073735,0.13583189313065258,194.56091927650976,173.1533492171426,183.85713424682618,11.643589544166257,-0.005409619074477012,-0.0066617672153017615,0.11037921413387464,-0.005424304047760482,0.005638243779483992,0.009795634147134373,0.011007622709111728,1.9119415283203125,0.01647565716657886,42941390.0,52542860.0,0.8186497651631449,4667579600,188.61868286132812,188.01438903808594,188.19271850585938,38415400.0,40552600.0,24048300.0
2023-11-30,188.17291259765625,188.53946132762457,186.42938378571617,188.06394110215783,48794400,AAPL,184.6599967956543,177.26537078857422,173.0328102874756,186.83439886321338,183.26069299875257,65.1353891545085,3.5737058644608055,3.58472949745806,-0.011023632997254396,194.04857568401476,175.27141790729385,184.6599967956543,10.168503250598347,0.003062846925001139,-0.007108872141344924,0.09329337507885804,0.0030581659649652547,0.005639107718907713,0.009276657968285232,0.010853597699935328,1.921844482421875,0.011213503116785352,42441780.0,52135835.0,0.9359090537247557,4716374000,187.59832763671875,188.61868286132812,188.01438903808594,43014200.0,38415400.0,40552600.0
2023-12-01,189.45083618164062,189.76783452208102,187.45963130874318,188.54934617033052,45704800,AAPL,185.34867401123046,177.6128662109375,173.2137889099121,187.23692768143295,183.71922212341096,67.5909901063423,3.517705558021987,3.5713247095708454,-0.05361915154885821,193.99164451693977,176.70570350552114,185.34867401123046,9.3261746293212,0.006791219662506842,0.006685262244841228,0.07840253094125882,0.006768263206536471,0.005320206198248683,0.008487521044652217,0.010839049930892236,1.5157012939453125,0.012183652813887752,41570970.0,50554335.0,0.9040728159118303,4762078800,188.17291259765625,187.59832763671875,188.61868286132812,48794400.0,43014200.0,38415400.0
2023-12-04,187.6577606201172,188.27197042434886,185.69628894913777,188.2026180609542,43389500,AAPL,185.99320755004882,177.9074835205078,173.3937939453125,187.30167121046128,184.01096571575957,61.08943200575895,3.2907054947017116,3.5152008665970187,-0.2244953718953071,193.18428790884656,178.8021271912511,185.99320755004882,7.732626856131495,-0.009464595657969421,-0.0018968144927274944,0.0737591430279696,-0.00950966957316206,0.006243480939045951,0.008775636394917977,0.010583552728814777,-0.2575836181640625,0.013725419437489448,40817650.0,48732350.0,0.8903633828452763,4718689300,189.45083618164062,188.17291259765625,187.59832763671875,45704800.0,48794400.0,43014200.0
2023-12-05,191.61044311523438,192.58127042048946,188.40074973234698,188.43048297188668,66628400,AAPL,186.70774993896484,178.25562927246094,173.5992847442627,187.96455919581098,184.5738899675725,68.32297475931988,3.3906692282384654,3.4902945389253084,-0.099625310686843,193.10569576076128,180.3098041171684,186.70774993896484,6.853433586862829,0.021063250899166164,0.015861420557717443,0.08059373106038925,0.020844487213921303,0.00880236284226105,0.00930471577596872,0.011063067881392203,1.951568603515625,0.02181781232888396,42829980.0,48871705.0,1.363332832361793,4785317700,187.6577606201172,189.45083618164062,188.17291259765625,43389500.0,45704800.0,48794400.0
2023-12-06,190.52073669433594,192.93789631295678,190.3126947209947,192.63079897005184,41089700,AAPL,187.23968734741212,178.66350219726561,173.8194052886963,188.35781727250713,185.01439713251796,64.74925478524568,3.3434201399891776,3.4609196591380824,-0.11749951914890477,193.0182209794799,181.46115371534432,187.23968734741212,6.172338475812626,-0.0056870930580912304,0.015578012311902922,0.05914293174184948,-0.005703326147132568,0.008910970709054144,0.009194557554316167,0.011197289725971333,1.6642913818359375,0.013779085875433356,43125500.0,47399690.0,0.8668769774654644,4744228000,191.61044311523438,187.6577606201172,189.45083618164062,66628400.0,43389500.0,45704800.0
2023-12-07,192.45249938964844,193.17566559760107,191.7788533108163,191.81848755335412,47477700,AAPL,187.815283203125,179.1402847290039,174.04706344604492,188.98776836745196,185.56536767008316,67.949729498206,3.4224006973688006,3.4532158667842263,-0.030815169415425725,193.2526672723577,182.3778991338923,187.815283203125,5.790140159522689,0.010139382876792835,0.022742841851752793,0.06362263771615773,0.010088324179960738,0.009360759474502081,0.00931525907978571,0.010780190061706383,2.93231201171875,0.007257958671436775,43911500.0,47306560.0,1.0036176800849608,4791705700,190.52073669433594,191.61044311523438,187.6577606201172,41089700.0,66628400.0,43389500.0
2023-12-08,193.87901306152344,194.15639227120218,191.8580901155405,192.38313041357762,53406400,AAPL,188.4859489440918,179.64045288085939,174.27943687438966,189.74026755115526,186.18119325463428,70.10800946823312,3.5590742965209756,3.474387552731576,0.08468674378939944,193.41712116897273,183.55477671921088,188.4859489440918,5.232403001396773,0.0074122896631589885,0.023373752099131284,0.07432611820410928,0.007384953642691242,0.008995536563287129,0.009259131780970929,0.009298551099412364,5.6862945556640625,0.011854311198357274,46847310.0,47288705.0,1.1293690533500547,4845112100,192.45249938964844,190.52073669433594,191.61044311523438,47477700.0,41089700.0,66628400.0
2023-12-11,191.3726806640625,191.6797931299085,189.62915193698308,191.30334341541183,60943700,AAPL,188.82177734375,180.080205078125,174.51254890441894,189.99140803006406,186.56574787755488,62.18469322724795,3.425660152509181,3.4646420726870972,-0.03898192017791624,193.57556020417724,184.06799448332276,188.82177734375,5.035206137026214,-0.012927301196162033,0.019796250534320103,0.03637338561943304,-0.013011585924941527,0.010287200934022796,0.008748103557948719,0.009865593343901184,3.3582916259765625,0.010715433288647543,48886420.0,47029220.0,1.2958688236802567,4784168400,193.87901306152344,192.45249938964844,190.52073669433594,53406400.0,47477700.0,41089700.0
2023-12-12,192.8883819580078,192.8982829604503,189.92634969600132,191.27362671385956,52696900,AAPL,189.31264114379883,180.5000128173828,174.74727027893067,190.4370963266708,187.0340911427736,64.77721649978585,3.403005183897193,3.4523146949291164,-0.04930951103192349,193.59377098782747,185.0315112997702,189.31264114379883,4.522814554973921,0.007920155001674312,0.006669463427966038,0.05362548038181836,0.007888955203932763,0.010464211233868577,0.008489242116900794,0.009781354420588898,4.2696990966796875,0.015407528614636698,50314570.0,47482690.0,1.1098128602233783,4836865300,191.3726806640625,193.87901306152344,192.45249938964844,60943700.0,53406400.0,47477700.0
2023-12-13,196.1079864501953,196.14760557804456,193.02708153571695,193.26482653488247,70404200,AAPL,189.83372116088867,181.0109243774414,175.00060562133788,191.30954096105918,187.70623153591595,69.55232037710977,3.6033094251432374,3.482513640971941,0.12079578417129655,194.71709844048422,184.95034388129312,189.83372116088867,5.144899704575426,0.016691541810374133,0.02932620276827569,0.05612474107667231,0.01655376900635609,0.010978611644025329,0.008677765504201445,0.010020849718972484,8.509658813476562,0.015912274144531703,53053570.0,47997480.0,1.46683117530337,4907269500,192.8883819580078,191.3726806640625,193.87901306152344,52696900.0,60943700.0,53406400.0
2023-12-14,196.25657653808594,197.75244424587422,194.32482284497263,196.16742216364264,66831600,AAPL,190.33399658203126,181.49987670898437,175.26504386901854,192.07062335752485,188.33959042496556,69.75610381619146,3.7310329325592875,3.5322174992894104,0.19881543326987705,195.67532650416138,184.99266665990115,190.33399658203126,5.612586314634629,0.0007576952401597836,0.01976631719776001,0.05372054251340508,0.0007574083340370918,0.011036193327879872,0.008689020479418547,0.009705375895847456,8.083663940429688,0.017465001486135754,54857290.0,48649535.0,1.3737356379665293,4974101100,196.1079864501953,192.8883819580078,191.3726806640625,70404200.0,52696900.0,60943700.0
2023-12-15,195.72161865234375,196.54384019084355,195.15694409646994,195.6819844119138,128538400,AAPL,190.72332077026368,181.95339569091797,175.52384704589844,192.63231494134314,188.88640733069727,67.99175133938763,3.7459076106458724,3.574955521560703,0.17095208908516923,196.43102598967224,185.01561555085513,190.72332077026368,5.985324916069163,-0.0027258087101013073,0.009503894009588398,0.04143176191775644,-0.0027295304914445205,0.011203664582743326,0.008632042912602955,0.009284895634507961,6.270782470703125,0.007086064911598376,63140650.0,52355810.0,2.455093331571033,4845562700,196.25657653808594,196.1079864501953,192.8883819580078,66831600.0,70404200.0,52696900.0
2023-12-18,194.05731201171875,194.7903942380946,192.57134555644006,194.2554378492161,55751900,AAPL,191.03041915893556,182.32257904052733,175.74907096862793,192.85154525986246,189.26943730706924,62.680080916929356,3.5821079527932227,3.576386007807207,0.005721944986015526,196.76163318993724,185.29920512793387,191.03041915893556,6.000315610712623,-0.008503437954809012,0.014028289400245475,0.032684759184163914,-0.008539798456244484,0.011085316889009317,0.008941983183925237,0.009412785301350153,6.3995513916015625,0.011435017102166824,64376890.0,52597270.0,1.0599770672508289,4789810800,195.72161865234375,196.25657653808594,196.1079864501953,128538400.0,66831600.0,70404200.0
2023-12-19,195.09750366210938,195.10740466398735,194.05732405565033,194.32480226669028,40714100,AAPL,191.30235061645507,182.6828857421875,175.96568267822266,193.1970773217466,189.7011459259611,64.54441707637238,3.4959313957855045,3.560295085402867,-0.0643636896173625,197.25911448000758,185.34558675290256,191.30235061645507,6.227590873146472,0.005360229097308267,0.011452849993746517,0.02867584849057292,0.005345914200619585,0.00927118375732392,0.008807915522047977,0.009186603702530785,3.487060546875,0.005382337490876705,61785460.0,52307720.0,0.7783573820460918,4830524900,194.05731201171875,195.72161865234375,196.25657653808594,55751900.0,128538400.0,66831600.0
2023-12-20,193.0072479248047,195.8305753609382,193.0072479248047,195.05787394759355,52242800,AAPL,191.5098907470703,183.01325958251954,176.18284408569335,193.16787279914016,189.94604237031987,58.247453031715665,3.221830428820283,3.4926021540863506,-0.2707717252660675,197.40018687868218,185.61959461545842,191.5098907470703,6.151427593252894,-0.01071390303857922,-0.015811383215533215,0.021978612408151355,-0.010771710161777193,0.009843486051201599,0.009141034400473026,0.00927522233828466,2.48651123046875,0.014628090221945906,62900770.0,53013135.0,0.9854689785842697,4778282100,195.09750366210938,194.05731201171875,195.72161865234375,40714100.0,55751900.0,128538400.0
2023-12-21,192.85862731933594,195.236182736706,191.68967428738756,194.26535554386368,46482500,AAPL,191.67681274414062,183.31276184082031,176.39299728393556,193.12029657147798,190.16178940358031,57.81555471348619,2.9585071678976647,3.3857831568486136,-0.427275988950949,197.52114083849818,185.83248464978305,191.67681274414062,6.098106506141516,-0.0007700260330464337,-0.01731381072007332,0.017615220771964202,-0.0007703226553732692,0.00935232096575736,0.009132341944282219,0.00926837460868829,0.4061279296875,0.018389161525276917,62801250.0,53356375.0,0.8711705021190064,4731799600,193.0072479248047,195.09750366210938,194.05731201171875,52242800.0,40714100.0,55751900.0
2023-12-22,191.7887420654297,193.58180582555468,191.16463132079943,193.35394675355903,37149600,AAPL,191.85661392211915,183.5728601074219,176.60904891967775,192.91544203208593,190.28230441556917,54.67274346287001,2.6331376165167626,3.2352540487822434,-0.6021164322654808,197.47814219496763,186.23508564927067,191.85661392211915,5.8601349809399235,-0.005547510468042138,-0.020094236977980184,0.01910819710837197,-0.005562955050043116,0.009145211108932504,0.009071474234301262,0.009335632791083529,-2.09027099609375,0.012603317998355821,61175570.0,54011440.0,0.6878098417668553,4694650000,192.85862731933594,193.0072479248047,195.09750366210938,46482500.0,52242800.0,40714100.0
2023-12-26,191.24391174316406,192.0760494430794,191.02596875756228,191.7986702097743,28919300,AAPL,192.01809005737306,183.85886505126953,176.83268676757814,192.65828352609796,190.3535345879836,53.09005467202345,2.3047489381143578,3.0491530266486664,-0.7444040885343086,197.36783998924193,186.6683401255042,192.01809005737306,5.572131178130581,-0.002840783647664491,-0.01449778026599069,0.01717699757769031,-0.002844826331606433,0.008196156462891136,0.009102535079374254,0.008472568965961885,-0.1287689208984375,0.005490792757509317,57973130.0,53429775.0,0.5412581280755908,4665730700,191.7887420654297,192.85862731933594,193.0072479248047,37149600.0,46482500.0,52242800.0
2023-12-27,191.3429718017578,191.6897034098951,189.3022466284661,190.68915794498034,48087700,AAPL,192.15430450439453,184.14942413330078,177.04710144042969,192.45592787619947,190.42682623344837,53.35445187347989,2.029101642751101,2.8451427498691535,-0.8160411071180524,197.28514945490022,187.02345955388884,192.15430450439453,5.3403382908743,0.000517977579996387,-0.01924438698536124,0.014443367428414122,0.0005178434759163038,0.007717962823670519,0.009086272005657117,0.008270566963883088,-1.54541015625,0.012477368564665837,57512210.0,53913390.0,0.8919435412983676,4713818400,191.24391174316406,191.7887420654297,192.85862731933594,28919300.0,37149600.0,46482500.0
2023-12-28,191.76895141601562,192.8388492190412,191.36278357008254,192.32370988068791,34049900,AAPL,192.3628356933594,184.4795684814453,177.2531876373291,192.35023919001733,190.52624291363853,54.54100363714758,1.8239962763788071,2.6409134551710842,-0.8169171787922771,197.0564423274767,187.66922905924207,192.3628356933594,4.879951594807297,0.0022262621419884,-0.006415803147825305,0.022231668223467338,0.0022237876922612835,0.004933289441800197,0.008973273026800324,0.007913424447677212,-4.3390350341796875,0.0076971044481363975,53876780.0,53465175.0,0.636861284004027,4747868300,191.3429718017578,191.24391174316406,191.7887420654297,48087700.0,28919300.0,37149600.0
2023-12-29,190.72877502441406,192.58127531145587,189.9362564400636,192.08595308574118,42672100,AAPL,192.49062881469726,184.81482971191406,177.452099609375,192.1007831645399,190.54124529221448,51.121353379512314,1.5595378723254214,2.4246383386019517,-0.8651004662765303,196.8481004041356,188.1331572252589,192.49062881469726,4.527463613444896,-0.005424112630959987,-0.011043593561387621,0.013582520414203492,-0.005438876541487371,0.004905390461640807,0.009077531078592679,0.007992542226190108,-5.527801513671875,0.013867959205702935,51460830.0,53159060.0,0.802724878882358,4705196200,191.76895141601562,191.3429718017578,191.24391174316406,34049900.0,48087700.0,28919300.0
2024-01-02,183.90322875976562,186.67703614744315,182.16960103197144,185.39909638597572,82488700,AAPL,192.2132484436035,185.0210986328125,177.602774810791,190.8396209484208,190.04954036388494,35.42538161845923,0.7900805845358434,2.09772678778873,-1.3076462032528866,197.832894274257,186.59360261295,192.2132484436035,5.847303321864761,-0.03578666231026095,-0.04111562139019542,-0.02928257026301062,-0.03644270419844923,0.011511316204011681,0.012075055489457236,0.010269253000995425,-11.818389892578125,0.02450982044127028,46855860.0,54998255.0,1.4998421313548949,4622707500,190.72877502441406,191.76895141601562,191.3429718017578,42672100.0,34049900.0,48087700.0
2024-01-03,182.52621459960938,184.14096966630487,181.7138790075681,182.4964964795135,58414500,AAPL,191.95667114257813,185.25087707519532,177.75075828552247,189.56063535629596,189.4922569739386,33.210038885477246,0.06837838235736626,1.6918571067024573,-1.623478724345091,198.73415760094358,185.1791846842127,191.95667114257813,7.061475298591093,-0.007487710626087218,-0.04558418129023811,-0.02734523743409578,-0.007515884256732715,0.011492691265812361,0.012013630945022445,0.010343406130000869,-11.531097412109375,0.013297216863127603,47122120.0,55749505.0,1.0478030253362787,4564293000,183.90322875976562,190.72877502441406,191.76895141601562,82488700.0,42672100.0,34049900.0
2024-01-04,180.2081298828125,181.37708304150152,179.18776734055538,180.44587486910356,71983600,AAPL,191.38655548095704,185.43191986083986,177.87531158447266,188.12178836037543,188.8045438560774,29.82836714426348,-0.6827554957019686,1.2169345862215721,-1.8996900819235407,199.8845472907863,182.8885636711278,191.38655548095704,8.88044804241727,-0.01270000981438113,-0.05819310641041808,-0.05950778593818362,-0.012781344305360251,0.010905001886350407,0.011035749016254658,0.010374658316646928,-14.889373779296875,0.012148817605342381,50249070.0,56017265.0,1.2850252506972628,4492309400,182.52621459960938,183.90322875976562,190.72877502441406,58414500.0,82488700.0,42672100.0
2024-01-05,179.48495483398438,181.05017488447822,178.48440937769652,180.28738953880892,62379700,AAPL,190.83476638793945,185.5897930908203,177.98697456359864,186.79304474093067,188.11420392851497,28.841675690292192,-1.3211591875842998,0.7093158314603978,-2.0304750190446974,200.7935650677494,180.8759677081295,190.83476638793945,10.437090545194632,-0.004012999021178465,-0.06405623272863836,-0.057924308145296255,-0.0040210727087896065,0.010915521599723654,0.01102066912033435,0.010372865159426684,-13.522293090820312,0.014295156433334042,51262760.0,57081765.0,1.0928130901348267,4429929700,180.2081298828125,182.52621459960938,183.90322875976562,71983600.0,58414500.0,82488700.0
2024-01-08,183.82398986816406,183.86362411289957,179.80197564152536,180.38645226507356,59144500,AAPL,190.40334091186523,185.88074798583983,178.12748596191406,186.33626706819734,187.7964102944149,41.372690835306166,-1.4601432262175535,0.27542401992480753,-1.735567246142361,200.7831263069707,180.02355551675976,190.40334091186523,10.90294460737442,0.02417492339785854,-0.03620211557152908,-0.04483448928358513,0.023887335659342236,0.014728217450904727,0.012271932159198301,0.011365433564438816,-9.034637451171875,0.022095312338107603,52528960.0,57665105.0,1.0256549433145055,4489074200,179.48495483398438,180.2081298828125,182.52621459960938,62379700.0,71983600.0,58414500.0
2024-01-09,183.40789794921875,183.41779895114087,181.0204413910758,182.19931060924736,42841800,AAPL,189.87978515625,186.24668365478516,178.26049026489258,185.88574874220063,187.47133530588184,40.63371893810323,-1.585586563681204,-0.09677809679639479,-1.4888084668848094,200.55755118673787,179.20201912576212,189.87978515625,11.246869719913846,-0.002263534369174147,-0.002693431833075244,-0.05400850224558296,-0.0022661000354747816,0.01474352867357855,0.012061173037894652,0.011311237337161531,-8.380844116210938,0.013071179523189593,53098180.0,57136875.0,0.7498099957339284,4446232400,183.82398986816406,179.48495483398438,180.2081298828125,59144500.0,62379700.0,71983600.0
2024-01-10,184.44808959960938,184.6561164657865,182.1993225017619,182.6253074687535,46792900,AAPL,189.53355560302734,186.60710662841797,178.39218376159667,185.6645704125712,187.24739117949127,43.35745893593097,-1.5828207669200651,-0.3939866308211289,-1.1888341360989363,200.4418141126291,178.6252970934256,189.53355560302734,11.510635649603692,0.005671465962052702,0.010529309470509896,-0.03618380136822463,0.00565544375004837,0.015082791839338389,0.011947817183815565,0.011372567907531161,-6.7958221435546875,0.01331970403899375,54885540.0,56429335.0,0.8292300449757205,4493025300,183.40789794921875,183.82398986816406,179.48495483398438,42841800.0,59144500.0,62379700.0
2024-01-11,183.85369873046875,185.3000462697353,181.90212796654464,184.79480792904317,49128400,AAPL,189.0818214416504,186.91468322753906,178.53062355041504,185.38597476917084,186.99600655363776,42.166926583738984,-1.610031784466912,-0.6371956615502855,-0.9728361229166266,200.14414631240953,178.01949657089125,189.0818214416504,11.701098272075736,-0.0032225374110997906,0.02022976904553042,-0.04683891863173972,-0.0032277409668921607,0.015018085555508258,0.011729846050745327,0.011359319384556374,-7.4892730712890625,0.01848164234200175,54989610.0,56250910.0,0.8733796484359098,4443896900,184.44808959960938,183.40789794921875,183.82398986816406,46792900.0,42841800.0,59144500.0
2024-01-12,184.18060302734375,184.99293868218925,183.45743685571247,184.3192926371913,40477800,AAPL,188.4854522705078,187.21929962158202,178.67380599975587,185.2005329627359,186.78745814428265,43.09243540684348,-1.5869251815467464,-0.8271415655495777,-0.7597836159971687,199.25036732992874,177.72053721108688,188.4854522705078,11.422542089849454,0.0017780675566079207,0.02616179276810504,-0.060820487929902356,0.0017764886657959545,0.014998485159574793,0.010901797628750227,0.01133429522788339,-7.588348388671875,0.008336935601458597,55632400.0,54754590.0,0.7392585717471357,4484374700,183.85369873046875,184.44808959960938,183.40789794921875,49128400.0,46792900.0,42841800.0
2024-01-16,181.9120330810547,182.5361287641061,179.23728115128065,180.45578462721193,65603000,AAPL,187.76822509765626,187.41522705078125,178.79025382995604,184.69460990401572,186.4263155470065,38.489235797573215,-1.7317056429907893,-1.0080543810378202,-0.7236512619529691,198.27487206318565,177.26157813212686,187.76822509765626,11.191080876506131,-0.012317094791747807,-0.010401018868541612,-0.07309076572141016,-0.012393578893999615,0.0152315015360777,0.011050833889501012,0.0115116692141964,-8.816741943359375,0.018134301271623875,57925490.0,54693160.0,1.1994735721980592,4418771700,184.18060302734375,183.85369873046875,184.44808959960938,40477800.0,49128400.0,46792900.0
2024-01-17,180.9709014892578,181.21856257523459,178.61317822966134,179.5741044525339,47317400,AAPL,187.03068923950195,187.52109924316406,178.89415237426758,184.12173168636065,186.02221080198808,36.73602633055715,-1.9004791156274337,-1.186539327955743,-0.7139397876716906,197.26803370622403,176.79334477277988,187.03068923950195,10.947234925293632,-0.005173553260094277,-0.013287303803218298,-0.07536580406729276,-0.005186982424450677,0.010661506455489148,0.011052688809514218,0.01143719402888918,-2.9323272705078125,0.014396703139194418,54408360.0,50632110.0,0.9345334413280426,4371454300,181.9120330810547,184.18060302734375,183.85369873046875,65603000.0,40477800.0,49128400.0
2024-01-18,186.86524963378906,187.37047281337263,184.09144241490495,184.34900450558874,78005800,AAPL,186.67108612060548,187.76306243896485,179.01499221801757,184.5438113705804,186.08465812286224,51.60458450737802,-1.5408467522818228,-1.257400812820959,-0.2834459394608637,196.38791444335905,176.9542577978519,186.67108612060548,10.410641010012304,0.03257069559816017,0.013104825533442721,-0.037061537663138244,0.03205151382205394,0.014877021157635005,0.013652989997955096,0.012903813906635581,4.3390350341796875,0.017547566521296996,56367490.0,51744805.0,1.5075097876975283,4449460100,180.9709014892578,181.9120330810547,184.18060302734375,47317400.0,65603000.0,40477800.0
2024-01-19,189.76785278320312,190.15420352293785,187.0534966021051,187.5587198414397,68903000,AAPL,186.40460357666015,188.01202758789063,179.14407989501953,185.34751004944545,186.35748735696157,56.967989466242884,-1.0099773075161238,-1.2079161117599921,0.19793880424386834,195.4516910143231,177.3575161389972,186.40460357666015,9.706935627201156,0.0155331350002339,0.032167718645707444,-0.027317883513961805,0.01541373075288687,0.014352064418740493,0.014115376102641183,0.012628199540817855,9.559722900390625,0.016339474127765447,56059430.0,53154250.0,1.2962839283782577,4518363100,186.86524963378906,180.9709014892578,181.9120330810547,78005800.0,47317400.0,65603000.0
2024-01-22,192.0760498046875,193.50258021639056,190.46129453087994,190.50092877344645,60133900,AAPL,186.3580436706543,188.25590881347657,179.28737236022948,186.38267001179037,186.78108457531164,60.69808516488177,-0.39841456352127125,-1.046015802112248,0.6476012385909768,195.2774157220486,177.43867161926,186.3580436706543,9.572296291280324,0.0121632667895617,0.042867960293145435,-0.0048246795399102815,0.012089888672581622,0.014098411640163708,0.014237861947065876,0.012782529998364833,12.591094970703125,0.01583375797556825,55834850.0,53548805.0,1.1229737059491804,4578497000,189.76785278320312,186.86524963378906,180.9709014892578,68903000.0,78005800.0,47317400.0
2024-01-23,193.35397338867188,193.91864797179585,192.01661247228014,193.19548176740474,42355600,AAPL,186.3828109741211,188.5041766357422,179.4462796020508,187.45517822361828,187.26796522815314,62.62949312582608,0.18721299546513137,-0.7993700425967722,0.9865830380619036,195.37668850737094,177.38893344087126,186.3828109741211,9.65097316243248,0.00665321670913066,0.06289820477416685,0.0025684413304245535,0.006631181744441618,0.0127345782592238,0.014317261173548151,0.01270608401294408,9.529983520507812,0.009837064458418523,54155960.0,53342460.0,0.7940316213387983,4620852600,192.0760498046875,189.76785278320312,186.86524963378906,60133900.0,68903000.0,78005800.0
2024-01-24,192.6803436279297,194.54276001272405,192.52183688964197,193.59173469903226,53631300,AAPL,186.4273910522461,188.74846954345702,179.59737884521485,188.25904982428156,187.6688821466551,60.92972154245238,0.5901676776264537,-0.5214624985521271,1.111630176178581,195.5361148301414,177.3186672743508,186.4273910522461,9.771872820279501,-0.0034839199264247167,0.06470345255680199,0.0046488733014153905,-0.0034900029079748367,0.012818972108484565,0.014280855960563128,0.012649418221919215,9.272445678710938,0.010488475809367046,55234910.0,54166545.0,0.9901185316508557,4567221300,193.35397338867188,192.0760498046875,189.76785278320312,42355600.0,60133900.0,68903000.0
2024-01-25,192.35342407226562,194.43378338829353,191.30334341188293,193.39360373027958,54822100,AAPL,186.48286666870118,188.90241577148439,179.75981788635255,188.88895355474065,188.01588525225588,60.07754773366373,0.8730683024847679,-0.24255633834474813,1.115624640829516,195.72085009819352,177.24488323920883,186.48286666870118,9.907594831115738,-0.001696693858380005,0.029369689919511943,0.0058015563423090555,-0.00169813487360967,0.012987835487742683,0.014269778516939299,0.012421743701310555,7.90533447265625,0.016274417736564534,56037830.0,55461685.0,0.9884679846997075,4512399200,192.6803436279297,193.35397338867188,192.0760498046875,53631300.0,42355600.0,60133900.0
2024-01-26,190.61978149414062,192.9378856146602,190.14427644491346,192.4524795638358,44594000,AAPL,186.44670715332032,189.05338928222656,179.91965644836426,189.1552347761868,188.20876645535847,55.63387897304557,0.9464683208283304,-0.004751406510132422,0.9512197273384628,195.61370209577996,177.27971221086068,186.44670715332032,9.833367488674781,-0.009012798116209697,0.00448932049576789,-0.003779549887865552,-0.009053659080857493,0.013479275635108534,0.014423451987263391,0.0124456490460273,6.766082763671875,0.014655400126101822,55584390.0,55287000.0,0.8065910611897914,4467805200,192.35342407226562,192.6803436279297,193.35397338867188,54822100.0,53631300.0,42355600.0
2024-01-29,189.93624877929688,190.4018528619721,187.8063693410428,190.2136280052267,47145600,AAPL,186.35507202148438,189.13838653564454,180.07953071594238,189.27539077666526,188.33672810898355,53.93983938877216,0.9386626676817116,0.1839314083282364,0.7547312593534752,195.34230361074813,177.36784043222062,186.35507202148438,9.645277149449031,-0.0035858435545670364,-0.011140384381949087,-0.009556826708318145,-0.003592288102271662,0.013669697820910024,0.014432864623951642,0.012033744868915452,5.755645751953125,0.013665024647007775,56251170.0,55941785.0,0.8427618103355122,4420659600,190.61978149414062,192.35342407226562,192.6803436279297,44594000.0,54822100.0,53631300.0
2024-01-30,186.28076171875,190.00559424490717,185.71610228505008,189.15363947733223,55859400,AAPL,186.13267135620117,189.13898040771485,180.19419212341307,188.81467861390908,188.1844343022996,45.89180251096989,0.6302443116094878,0.2731939889844867,0.3570503226250011,194.89324966063052,177.37209305177183,186.13267135620117,9.413262315098105,-0.019245863199048974,-0.03658167218370845,-0.023321144410929584,-0.01943347590396984,0.014679907139551474,0.015006557080579215,0.012479206748788626,4.3687286376953125,0.023027026088359243,55276810.0,56601150.0,0.986895142589859,4364800200,189.93624877929688,190.61978149414062,192.35342407226562,47145600.0,44594000.0,54822100.0
2024-01-31,182.6748504638672,185.34960286351708,182.62533032879216,185.29015149256165,55467800,AAPL,186.07125244140624,189.0337747192383,180.29255058288575,187.8700896677488,187.77631698093424,39.61305383663759,0.0937726868145603,0.23730972855050145,-0.14353704173594115,194.9103624250071,177.2321424578054,186.07125244140624,9.500779800882226,-0.019357400203930286,-0.05192793917465366,-0.006679481943751453,-0.01954720812644213,0.0161157335073632,0.013366292465626841,0.012890729674701989,1.703948974609375,0.014913232597739417,56091850.0,55250105.0,1.0039401735073625,4309332400,186.28076171875,189.93624877929688,190.61978149414062,55859400.0,47145600.0,44594000.0
